date,action,reason,pred_range,regime,outcome,spot,spot_close,otm_distance,put_short,call_short,credit,put_credit,call_credit,exit_val,pnl,exit_time,actual_range
20230630,TRADE,,0.006330701839516737,CALM,WIN,4437.93,4449.81,30.0,4410.0,4470.0,2.05,1.2499999999999998,0.8,0.0,405.99999999999994,15:59,0.008149347419071817
20230703,SKIP,put_credit_too_low,0.006161106852892959,CALM,,,,,,,,,,,,,
20230705,TRADE,,0.006595503902917177,CALM,WIN,4447.28,4446.65,30.0,4415.0,4475.0,0.85,0.44999999999999996,0.4,0.0,166.0,15:59,0.003928375251010961
20230706,TRADE,,0.007621008261833101,CALM,WIN,4402.1,4411.41,35.0,4365.0,4435.0,1.5,0.7,0.8,0.0,296.0,15:59,0.008494964523291558
20230707,TRADE,,0.007590288131547927,CALM,WIN,4406.79,4398.76,35.0,4370.0,4440.0,1.0999999999999999,0.49999999999999994,0.6,0.0,215.99999999999997,15:59,0.00976038360419038
20230710,SKIP,put_credit_too_low,0.009627303659608585,CALM,,,,,,,,,,,,,
20230711,SKIP,regime=NORMAL,0.008962885307982,NORMAL,,,,,,,,,,,,,
20230712,TRADE,,0.006802549181058363,CALM,WIN,4478.62,4472.66,30.0,4450.0,4510.0,1.95,1.15,0.8,0.0,386.0,15:59,0.005620354142745039
20230713,SKIP,put_credit_too_low,0.007320519585538567,CALM,,,,,,,,,,,,,
20230714,SKIP,call_credit_too_low,0.006730849238351941,CALM,,,,,,,,,,,,,
20230717,SKIP,regime=NORMAL,0.008313035488243194,NORMAL,,,,,,,,,,,,,
20230718,SKIP,put_credit_too_low,0.006537502243452709,CALM,,,,,,,,,,,,,
20230719,SKIP,regime=NORMAL,0.007766515101473314,NORMAL,,,,,,,,,,,,,
20230720,TRADE,,0.006932581471476189,CALM,WIN,4562.06,4535.28,30.0,4530.0,4590.0,1.1,0.5,0.6000000000000001,0.0,216.00000000000003,15:59,0.00816357001392053
20230721,SKIP,put_credit_too_low,0.008512687706001653,CALM,,,,,,,,,,,,,
20230724,SKIP,put_credit_too_low,0.007886631469829196,CALM,,,,,,,,,,,,,
20230725,SKIP,put_credit_too_low,0.006865979647854896,CALM,,,,,,,,,,,,,
20230726,SKIP,regime=VOLATILE,0.010245151838903071,VOLATILE,,,,,,,,,,,,,
20230727,SKIP,put_credit_too_low,0.007624587427897787,CALM,,,,,,,,,,,,,
20230728,SKIP,regime=NORMAL,0.010365414442192746,NORMAL,,,,,,,,,,,,,
20230731,SKIP,regime=NORMAL,0.009022720242625907,NORMAL,,,,,,,,,,,,,
20230801,SKIP,call_credit_too_low,0.007736394887320169,CALM,,,,,,,,,,,,,
20230802,TRADE,,0.006482449449426405,CALM,WIN,4543.18,4513.76,30.0,4515.0,4575.0,1.6999999999999997,1.0499999999999998,0.6499999999999999,1.2399999999997817,84.0000000000436,15:59,0.009927641163454567
20230803,SKIP,regime=NORMAL,0.009683937652331899,NORMAL,,,,,,,,,,,,,
20230804,SKIP,call_credit_too_low,0.00820679999028817,CALM,,,,,,,,,,,,,
20230807,SKIP,regime=NORMAL,0.011355751296253649,NORMAL,,,,,,,,,,,,,
20230808,SKIP,call_credit_too_low,0.008405376330077487,CALM,,,,,,,,,,,,,
20230809,TRADE,,0.008021306278649781,CALM,WIN,4495.47,4467.91,35.0,4460.0,4530.0,1.15,0.7,0.44999999999999996,0.0,225.99999999999997,15:59,0.009132369373351892
20230810,SKIP,regime=NORMAL,0.010101516687020385,NORMAL,,,,,,,,,,,,,
20230811,SKIP,regime=NORMAL,0.009507024046125807,NORMAL,,,,,,,,,,,,,
20230814,SKIP,call_credit_too_low,0.009227289054475458,CALM,,,,,,,,,,,,,
20230815,TRADE,,0.006726987844227815,CALM,WIN,4462.91,4438.12,30.0,4435.0,4495.0,2.65,1.45,1.2,0.0,526.0,15:59,0.010422271689064495
20230816,SKIP,regime=NORMAL,0.010462672215503054,NORMAL,,,,,,,,,,,,,
20230817,SKIP,regime=NORMAL,0.00953838555193595,NORMAL,,,,,,,,,,,,,
20230818,SKIP,regime=NORMAL,0.012191776867980068,NORMAL,,,,,,,,,,,,,
20230821,SKIP,regime=NORMAL,0.011634114531808997,NORMAL,,,,,,,,,,,,,
20230822,TRADE,,0.008122698464473136,CALM,WIN,4411.22,4387.87,35.0,4375.0,4445.0,1.6,1.0,0.6000000000000001,0.0,316.0,15:59,0.008112643902041231
20230823,SKIP,call_credit_too_low,0.009556497768389186,CALM,,,,,,,,,,,,,
20230824,TRADE,,0.007354857719706202,CALM,LOSS,4441.59,4375.99,35.0,4405.0,4475.0,2.0,1.0,1.0,20.0,-3608.0,15:59,0.018573968162759587
20230825,SKIP,regime=NORMAL,0.012782586043701236,NORMAL,,,,,,,,,,,,,
20230828,TRADE,,0.006931685783686833,CALM,WIN,4432.9,4433.2,30.0,4405.0,4465.0,2.25,1.5999999999999999,0.6499999999999999,0.0,446.0,15:59,0.005553509578561564
20230829,SKIP,call_credit_too_low,0.007428891912261574,CALM,,,,,,,,,,,,,
20230830,TRADE,,0.007082478956028392,CALM,WIN,4506.01,4515.14,30.0,4475.0,4535.0,2.65,1.4,1.25,0.0,526.0,15:59,0.00623508446028511
20230831,TRADE,,0.005700979880759495,CALM,WIN,4526.3,4508.28,30.0,4495.0,4555.0,2.5999999999999996,1.65,0.95,0.0,515.9999999999999,15:59,0.005505854536518602
20230901,TRADE,,0.0065882025572767105,CALM,WIN,4522.25,4514.95,30.0,4490.0,4550.0,2.55,0.8,1.75,0.0,505.99999999999994,15:59,0.008806780558866294
20230905,TRADE,,0.006771752819594681,CALM,WIN,4503.05,4496.68,30.0,4475.0,4535.0,1.8,1.35,0.44999999999999996,0.0,356.0,15:59,0.0040531611552839086
20230906,SKIP,regime=NORMAL,0.008848150770964349,NORMAL,,,,,,,,,,,,,
20230907,TRADE,,0.008730253760820737,CALM,WIN,4442.3,4451.54,40.0,4400.0,4480.0,0.8999999999999999,0.44999999999999996,0.44999999999999996,0.0,175.99999999999997,15:59,0.0061674803531362515
20230908,SKIP,regime=NORMAL,0.007696468385009192,NORMAL,,,,,,,,,,,,,
20230911,SKIP,put_credit_too_low,0.008556374641244445,CALM,,,,,,,,,,,,,
20230912,TRADE,,0.007145741255578555,CALM,WIN,4477.11,4461.94,30.0,4445.0,4505.0,0.95,0.45,0.5,0.0,186.0,15:59,0.006769097327011278
20230913,SKIP,call_credit_too_low,0.008581072677591964,CALM,,,,,,,,,,,,,
20230914,SKIP,put_credit_too_low,0.008555122082377312,CALM,,,,,,,,,,,,,
20230915,SKIP,put_credit_too_low,0.008775857986066447,CALM,,,,,,,,,,,,,
20230918,SKIP,call_credit_too_low,0.008188489676129455,CALM,,,,,,,,,,,,,
20230919,SKIP,call_credit_too_low,0.0077582043744790895,CALM,,,,,,,,,,,,,
20230920,SKIP,regime=NORMAL,0.008402555718297209,NORMAL,,,,,,,,,,,,,
20230921,SKIP,regime=VOLATILE,0.01101453279703509,VOLATILE,,,,,,,,,,,,,
20230922,SKIP,regime=VOLATILE,0.013926801973810332,VOLATILE,,,,,,,,,,,,,
20230925,SKIP,regime=NORMAL,0.011061784765133174,NORMAL,,,,,,,,,,,,,
20230926,TRADE,,0.009267031859320676,CALM,WIN,4310.47,4273.67,40.0,4270.0,4350.0,1.55,0.75,0.8,0.0,306.0,15:59,0.010904546382000115
20230927,SKIP,regime=NORMAL,0.011675472720178338,NORMAL,,,,,,,,,,,,,
20230928,SKIP,regime=NORMAL,0.012581378831884513,NORMAL,,,,,,,,,,,,,
20230929,TRADE,,0.01043447857013296,CALM,WIN,4325.47,4289.13,45.0,4280.0,4370.0,1.7,1.05,0.6499999999999999,0.0,336.0,15:59,0.013467554491726305
20231002,SKIP,regime=VOLATILE,0.013026022761724682,VOLATILE,,,,,,,,,,,,,
20231003,TRADE,,0.011379733869272428,CALM,WIN,4270.65,4230.29,50.0,4220.0,4320.0,1.0999999999999999,0.6499999999999999,0.45,0.0,215.99999999999997,15:59,0.015153112008899777
20231004,SKIP,regime=VOLATILE,0.01438832826081563,VOLATILE,,,,,,,,,,,,,
20231005,SKIP,regime=DANGER,0.013198073311774548,DANGER,,,,,,,,,,,,,
20231006,SKIP,regime=NORMAL,0.012770971381689939,NORMAL,,,,,,,,,,,,,
20231009,SKIP,regime=NORMAL,0.010518515455152836,NORMAL,,,,,,,,,,,,,
20231010,TRADE,,0.008466756110245027,CALM,WIN,4343.28,4358.63,35.0,4310.0,4380.0,2.0999999999999996,1.4,0.7,0.0,415.99999999999994,15:59,0.010558211878564367
20231011,TRADE,,0.008417130331753783,CALM,WIN,4373.04,4376.8,35.0,4340.0,4410.0,2.75,1.7,1.05,0.0,546.0,15:59,0.007626088091623024
20231012,TRADE,,0.00990408651380537,CALM,WIN,4371.81,4349.45,45.0,4325.0,4415.0,1.0999999999999999,0.5999999999999999,0.49999999999999994,0.0,215.99999999999997,15:59,0.0137915607152803
20231013,SKIP,regime=NORMAL,0.008648232848100155,NORMAL,,,,,,,,,,,,,
20231016,SKIP,regime=NORMAL,0.012942685464228562,NORMAL,,,,,,,,,,,,,
20231017,TRADE,,0.008908262648993708,CALM,WIN,4341.35,4372.98,40.0,4300.0,4380.0,2.0500000000000003,0.8500000000000001,1.2000000000000002,0.0,406.00000000000006,15:59,0.012894599365280953
20231018,SKIP,regime=NORMAL,0.008551361310363523,NORMAL,,,,,,,,,,,,,
20231019,SKIP,regime=NORMAL,0.011398730280071774,NORMAL,,,,,,,,,,,,,
20231020,SKIP,regime=NORMAL,0.014831168591019074,NORMAL,,,,,,,,,,,,,
20231023,SKIP,regime=VOLATILE,0.014812575961946638,VOLATILE,,,,,,,,,,,,,
20231024,SKIP,regime=VOLATILE,0.013716911622598887,VOLATILE,,,,,,,,,,,,,
20231025,SKIP,regime=NORMAL,0.011641505782065761,NORMAL,,,,,,,,,,,,,
20231026,SKIP,regime=VOLATILE,0.012135210776212685,VOLATILE,,,,,,,,,,,,,
20231027,SKIP,regime=VOLATILE,0.014615106138567573,VOLATILE,,,,,,,,,,,,,
20231030,SKIP,regime=NORMAL,0.014938382663253121,NORMAL,,,,,,,,,,,,,
20231031,SKIP,regime=VOLATILE,0.0126003907678386,VOLATILE,,,,,,,,,,,,,
20231101,SKIP,regime=DANGER,0.018240753673181592,DANGER,,,,,,,,,,,,,
20231102,SKIP,regime=NORMAL,0.009057772022205627,NORMAL,,,,,,,,,,,,,
20231103,SKIP,call_credit_too_low,0.009134577678352783,CALM,,,,,,,,,,,,,
20231106,TRADE,,0.006325724573225823,CALM,WIN,4363.57,4366.73,30.0,4335.0,4395.0,2.0,1.15,0.8500000000000001,0.0,396.0,15:59,0.0056550121784399885
20231107,TRADE,,0.006243105295141986,CALM,WIN,4359.34,4378.81,30.0,4330.0,4390.0,1.3,0.7000000000000001,0.6,0.0,256.0,15:59,0.007065624420263882
20231108,TRADE,,0.0072186498773334894,CALM,WIN,4386.69,4382.98,30.0,4355.0,4415.0,1.2999999999999998,0.6,0.7,0.0,255.99999999999994,15:59,0.00717092763612551
20231109,SKIP,call_credit_too_low,0.008498290104803352,CALM,,,,,,,,,,,,,
20231110,SKIP,call_credit_too_low,0.007829920507970814,CALM,,,,,,,,,,,,,
20231113,TRADE,,0.008133490829809097,CALM,WIN,4395.85,4411.12,35.0,4360.0,4430.0,1.1,0.65,0.44999999999999996,0.0,216.00000000000003,15:59,0.00634040293555675
20231114,TRADE,,0.00712451496091679,CALM,WIN,4482.42,4495.83,30.0,4450.0,4510.0,2.65,1.4,1.25,0.0,526.0,15:59,0.011146071850673994
20231115,SKIP,call_credit_too_low,0.00945131162389242,CALM,,,,,,,,,,,,,
20231116,SKIP,call_credit_too_low,0.007691138581827016,CALM,,,,,,,,,,,,,
20231117,SKIP,regime=NORMAL,0.008618907570896553,NORMAL,,,,,,,,,,,,,
20231120,SKIP,put_credit_too_low,0.007823375828844657,CALM,,,,,,,,,,,,,
20231121,SKIP,regime=NORMAL,0.0077209269326410585,NORMAL,,,,,,,,,,,,,
20231122,SKIP,put_credit_too_low,0.007305888148323175,CALM,,,,,,,,,,,,,
20231124,SKIP,put_credit_too_low,0.006525162995113263,CALM,,,,,,,,,,,,,
20231127,SKIP,put_credit_too_low,0.006471773910963371,CALM,,,,,,,,,,,,,
20231128,SKIP,regime=NORMAL,0.009019472159743774,NORMAL,,,,,,,,,,,,,
20231129,SKIP,put_credit_too_low,0.006655253671333721,CALM,,,,,,,,,,,,,
20231130,SKIP,put_credit_too_low,0.006864771264218628,CALM,,,,,,,,,,,,,
20231201,SKIP,regime=NORMAL,0.008434093082950804,NORMAL,,,,,,,,,,,,,
20231204,SKIP,call_credit_too_low,0.008198269182410487,CALM,,,,,,,,,,,,,
20231205,SKIP,put_credit_too_low,0.00730607682220463,CALM,,,,,,,,,,,,,
20231206,SKIP,put_credit_too_low,0.00678913398975397,CALM,,,,,,,,,,,,,
20231207,SKIP,put_credit_too_low,0.007404027834961444,CALM,,,,,,,,,,,,,
20231208,TRADE,,0.006926518525079386,CALM,WIN,4586.15,4603.49,30.0,4555.0,4615.0,1.5499999999999998,0.6499999999999999,0.8999999999999999,0.0,305.99999999999994,15:59,0.007685415847209292
20231211,SKIP,put_credit_too_low,0.007806416481728878,CALM,,,,,,,,,,,,,
20231212,TRADE,,0.00731014322956526,CALM,WIN,4611.76,4643.59,35.0,4575.0,4645.0,1.0499999999999998,0.6,0.44999999999999996,0.0,205.99999999999997,15:59,0.0077604313275447985
20231213,SKIP,regime=NORMAL,0.008978849593605901,NORMAL,,,,,,,,,,,,,
20231214,TRADE,,0.006760751964298252,CALM,WIN,4735.74,4719.41,30.0,4705.0,4765.0,2.45,1.3,1.15,0.0,486.00000000000006,15:59,0.009368698422381416
20231215,SKIP,put_credit_too_low,0.0091980952769909,CALM,,,,,,,,,,,,,
20231218,SKIP,call_credit_too_low,0.0067247094955642005,CALM,,,,,,,,,,,,,
20231219,SKIP,put_credit_too_low,0.006361038222156036,CALM,,,,,,,,,,,,,
20231220,SKIP,put_credit_too_low,0.007116460348321626,CALM,,,,,,,,,,,,,
20231221,SKIP,regime=NORMAL,0.009766258830081583,NORMAL,,,,,,,,,,,,,
20231222,TRADE,,0.006492122871244172,CALM,WIN,4769.52,4755.16,30.0,4740.0,4800.0,2.1,1.2,0.9,0.0,416.0,15:59,0.007608457862143066
20231226,SKIP,call_credit_too_low,0.006314298591449948,CALM,,,,,,,,,,,,,
20231227,SKIP,regime=NORMAL,0.0072493712573922005,NORMAL,,,,,,,,,,,,,
20231228,SKIP,call_credit_too_low,0.006921619322980812,CALM,,,,,,,,,,,,,
20231229,TRADE,,0.006548925304735721,CALM,WIN,4786.42,4772.17,30.0,4755.0,4815.0,1.3,0.7000000000000001,0.6,0.0,256.0,15:59,0.007618840531228153
20240102,SKIP,regime=NORMAL,0.008717477534108606,NORMAL,,,,,,,,,,,,,
20240103,SKIP,put_credit_too_low,0.008377258155727518,CALM,,,,,,,,,,,,,
20240104,TRADE,,0.006899206491193114,CALM,WIN,4707.78,4689.7,30.0,4680.0,4740.0,1.4999999999999998,1.0499999999999998,0.44999999999999996,0.0,295.99999999999994,15:59,0.008355650548599018
20240105,SKIP,regime=NORMAL,0.00848516588111551,NORMAL,,,,,,,,,,,,,
20240108,SKIP,call_credit_too_low,0.00697427144181895,CALM,,,,,,,,,,,,,
20240109,SKIP,put_credit_too_low,0.007164045284753396,CALM,,,,,,,,,,,,,
20240110,SKIP,call_credit_too_low,0.007047261472442656,CALM,,,,,,,,,,,,,
20240111,TRADE,,0.0065189186517711105,CALM,WIN,4783.15,4780.29,30.0,4755.0,4815.0,2.9499999999999997,1.2999999999999998,1.65,0.0,586.0,15:59,0.01229515893767491
20240112,TRADE,,0.007496022979774971,CALM,WIN,4801.02,4783.14,35.0,4765.0,4835.0,1.5499999999999998,0.8999999999999999,0.6499999999999999,0.0,305.99999999999994,15:59,0.00697531714525442
20240116,TRADE,,0.007017279318204529,CALM,WIN,4757.52,4765.18,35.0,4725.0,4795.0,1.4999999999999998,1.0499999999999998,0.45,0.0,295.99999999999994,15:59,0.007380011943801325
20240117,TRADE,,0.0063961253856738886,CALM,WIN,4729.15,4739.0,30.0,4700.0,4760.0,2.75,1.5999999999999999,1.1500000000000001,0.0,546.0,15:59,0.0062057803858513805
20240118,TRADE,,0.007232661658177428,CALM,WIN,4753.67,4780.53,35.0,4720.0,4790.0,1.2999999999999998,0.85,0.44999999999999996,0.0,255.99999999999994,15:59,0.009499800424360886
20240119,TRADE,,0.007104965004426023,CALM,LOSS,4787.01,4838.96,35.0,4750.0,4820.0,2.05,1.0,1.05,18.960000000000036,-3390.0000000000073,15:59,0.01171741432943861
20240122,TRADE,,0.006750636327540003,CALM,WIN,4861.27,4850.62,35.0,4825.0,4895.0,0.9,0.5,0.4,0.0,176.0,15:59,0.005019141141710314
20240123,SKIP,call_credit_too_low,0.007960765276574602,CALM,,,,,,,,,,,,,
20240124,SKIP,put_credit_too_low,0.007263702766498928,CALM,,,,,,,,,,,,,
20240125,TRADE,,0.006542486093613927,CALM,WIN,4883.59,4895.05,30.0,4855.0,4915.0,1.7000000000000002,0.9500000000000001,0.75,0.0,336.00000000000006,15:59,0.005895642422431577
20240126,TRADE,,0.007290431985422168,CALM,WIN,4891.94,4890.07,35.0,4855.0,4925.0,1.4,0.55,0.8499999999999999,0.0,276.0,15:59,0.0051586140878026685
20240129,SKIP,call_credit_too_low,0.006486611204926568,CALM,,,,,,,,,,,,,
20240130,TRADE,,0.0074083162568074745,CALM,WIN,4926.23,4924.62,35.0,4890.0,4960.0,0.9500000000000001,0.55,0.4,0.0,186.0,15:59,0.003008593370944075
20240131,SKIP,regime=NORMAL,0.009098558099108414,NORMAL,,,,,,,,,,,,,
20240201,SKIP,regime=NORMAL,0.009198974806734294,NORMAL,,,,,,,,,,,,,
20240202,TRADE,,0.006113517072244016,CALM,LOSS,4921.33,4958.04,30.0,4890.0,4950.0,3.6500000000000004,2.4000000000000004,1.25,8.039999999999964,-885.9999999999926,15:59,0.01368982477837947
20240205,SKIP,call_credit_too_low,0.007829272880984872,CALM,,,,,,,,,,,,,
20240206,TRADE,,0.00635060612353256,CALM,WIN,4957.22,4954.24,30.0,4925.0,4985.0,1.55,0.8,0.75,0.0,306.0,15:59,0.004624092958611505
20240207,SKIP,call_credit_too_low,0.007141819338872535,CALM,,,,,,,,,,,,,
20240208,SKIP,regime=NORMAL,0.007159100089652037,NORMAL,,,,,,,,,,,,,
20240209,TRADE,,0.0074314245110164295,CALM,WIN,5005.85,5025.89,35.0,4970.0,5040.0,1.15,0.7,0.45,0.0,225.99999999999997,15:59,0.005939046834939711
20240212,SKIP,put_credit_too_low,0.0074742911000827495,CALM,,,,,,,,,,,,,
20240213,SKIP,regime=NORMAL,0.00782264223204323,NORMAL,,,,,,,,,,,,,
20240214,SKIP,call_credit_too_low,0.007595215819779503,CALM,,,,,,,,,,,,,
20240215,SKIP,call_credit_too_low,0.009089487970062163,CALM,,,,,,,,,,,,,
20240216,TRADE,,0.007035912575763411,CALM,WIN,5019.97,5005.15,35.0,4985.0,5055.0,2.3500000000000005,1.5500000000000003,0.8,0.0,466.0000000000001,15:59,0.007787514932033038
20240220,TRADE,,0.008225306481090546,CALM,WIN,4976.78,4975.99,40.0,4935.0,5015.0,1.1500000000000001,0.6000000000000001,0.55,0.0,226.00000000000003,15:59,0.007754563748166003
20240221,TRADE,,0.007896020540010882,CALM,WIN,4961.82,4981.91,40.0,4920.0,5000.0,0.95,0.44999999999999996,0.5,0.0,186.0,15:59,0.00749743604209526
20240222,SKIP,call_credit_too_low,0.006483905462596026,CALM,,,,,,,,,,,,,
20240223,TRADE,,0.00810963380473125,CALM,WIN,5109.92,5089.31,40.0,5070.0,5150.0,1.1,0.6500000000000001,0.45,0.0,216.00000000000003,15:59,0.00580287477553076
20240226,SKIP,call_credit_too_low,0.006522867474388977,CALM,,,,,,,,,,,,,
20240227,TRADE,,0.006459694158222277,CALM,WIN,5066.68,5079.48,35.0,5030.0,5100.0,0.85,0.44999999999999996,0.4,0.0,166.0,15:59,0.004611200882828131
20240228,TRADE,,0.006007507102350346,CALM,WIN,5064.72,5070.27,30.0,5035.0,5095.0,1.2999999999999998,0.7,0.6,0.0,255.99999999999994,15:59,0.0037535522576569954
20240229,TRADE,,0.006482333090513349,CALM,WIN,5092.04,5097.54,35.0,5055.0,5125.0,1.65,0.75,0.8999999999999999,0.0,326.0,15:59,0.008475309515943701
20240301,SKIP,regime=NORMAL,0.007888207595228675,NORMAL,,,,,,,,,,,,,
20240304,SKIP,put_credit_too_low,0.0069656885928600755,CALM,,,,,,,,,,,,,
20240305,SKIP,call_credit_too_low,0.007026448189432429,CALM,,,,,,,,,,,,,
20240306,TRADE,,0.007225229966378355,CALM,WIN,5110.17,5105.73,35.0,5075.0,5145.0,2.65,1.5,1.15,0.0,526.0,15:59,0.006998784267124508
20240307,TRADE,,0.006411113156106012,CALM,WIN,5131.0,5158.28,35.0,5095.0,5165.0,1.9,0.8,1.0999999999999999,0.0,376.0,15:59,0.00728901601206455
20240308,TRADE,,0.006716325112046912,CALM,LOSS,5176.22,5124.37,35.0,5140.0,5210.0,2.3499999999999996,1.4999999999999998,0.85,15.63000000000011,-2664.000000000022,15:59,0.013894966753542523
20240311,SKIP,call_credit_too_low,0.007438043656630308,CALM,,,,,,,,,,,,,
20240312,SKIP,regime=NORMAL,0.0072581818829318655,NORMAL,,,,,,,,,,,,,
20240313,SKIP,call_credit_too_low,0.006919793235142689,CALM,,,,,,,,,,,,,
20240314,TRADE,,0.006607475869953141,CALM,WIN,5170.13,5151.43,35.0,5135.0,5205.0,1.7,1.0,0.7,0.0,336.0,15:59,0.010347546153340813
20240315,SKIP,regime=NORMAL,0.008634136220020459,NORMAL,,,,,,,,,,,,,
20240318,SKIP,call_credit_too_low,0.006401156959218937,CALM,,,,,,,,,,,,,
20240319,SKIP,regime=NORMAL,0.008327203060472792,NORMAL,,,,,,,,,,,,,
20240320,SKIP,regime=NORMAL,0.011247979380016577,NORMAL,,,,,,,,,,,,,
20240321,SKIP,call_credit_too_low,0.006930439749035618,CALM,,,,,,,,,,,,,
20240322,SKIP,regime=NORMAL,0.007363484916716871,NORMAL,,,,,,,,,,,,,
20240325,SKIP,put_credit_too_low,0.006578797332571364,CALM,,,,,,,,,,,,,
20240326,SKIP,put_credit_too_low,0.006340513394483417,CALM,,,,,,,,,,,,,
20240327,SKIP,regime=NORMAL,0.00764222982350245,NORMAL,,,,,,,,,,,,,
20240328,SKIP,regime=NORMAL,0.006909253842943774,NORMAL,,,,,,,,,,,,,
20240401,SKIP,call_credit_too_low,0.006886156628742047,CALM,,,,,,,,,,,,,
20240402,SKIP,regime=NORMAL,0.007828176383694695,NORMAL,,,,,,,,,,,,,
20240403,SKIP,call_credit_too_low,0.0065919593502219535,CALM,,,,,,,,,,,,,
20240404,SKIP,call_credit_too_low,0.006580521752092557,CALM,,,,,,,,,,,,,
20240405,SKIP,regime=NORMAL,0.011409494456627324,NORMAL,,,,,,,,,,,,,
20240408,SKIP,call_credit_too_low,0.008800684657884196,CALM,,,,,,,,,,,,,
20240409,TRADE,,0.00610990489464157,CALM,WIN,5216.63,5210.06,30.0,5185.0,5245.0,1.6,1.0,0.6000000000000001,0.0,316.0,15:59,0.012273266590378177
20240410,TRADE,,0.012555808230925369,CALM,WIN,5149.66,5159.83,65.0,5085.0,5215.0,1.4,0.5499999999999999,0.8500000000000001,0.0,276.0,15:59,0.0076878720094120745
20240411,TRADE,,0.008448857365520682,CALM,WIN,5164.21,5198.17,45.0,5120.0,5210.0,2.9,2.0,0.9,0.0,576.0,15:59,0.0141138035357
20240412,TRADE,,0.008573021197440609,CALM,WIN,5170.86,5123.6,45.0,5125.0,5215.0,2.8,1.7,1.0999999999999999,1.3999999999996362,272.0000000000727,15:59,0.01297300014889271
20240415,SKIP,regime=NORMAL,0.011810644725610822,NORMAL,,,,,,,,,,,,,
20240416,SKIP,regime=NORMAL,0.014987356349005639,NORMAL,,,,,,,,,,,,,
20240417,SKIP,regime=NORMAL,0.012464726540067705,NORMAL,,,,,,,,,,,,,
